Importer,Exporter,Sector,Share
BRA,BRA,Mining and Quarrying,0.07201005692429172
BRA,BRA,Food & Beverages,0.980345919649205
BRA,BRA,Textiles and Wearing Apparel,0.9660648532103544
BRA,BRA,Wood and Paper,0.7731553604898692
BRA,BRA,"Petroleum, Chemical and Non-Metallic Mineral Products",0.8756931984724188
BRA,BRA,Metal Products,0.6994915701058568
BRA,BRA,Electrical and Machinery,0.8436400256122254
BRA,BRA,Transport Equipment,0.9525562934216288
BRA,BRA,Other Manufacturing,0.9497028961254437
BRA,BRA,Recycling,0.00011267079291948067
BRA,BRA,"Electricity, Gas and Water",0.9999559373449921
BRA,BRA,Construction,0.9998926872345599
BRA,BRA,Maintenance and Repair,9.721214795841782e-06
BRA,BRA,Wholesale Trade,5.64926845913988e-05
BRA,BRA,Retail Trade,3.915166512345289e-06
BRA,BRA,Hotels and Restraurants,0.7975582070707132
BRA,BRA,Transport,0.9557260719695803
BRA,BRA,Post and Telecommunications,0.9864522190659862
BRA,BRA,Finacial Intermediation and Business Activities,0.996778221223211
BRA,BRA,Public Administration,0.9983800314248632
BRA,BRA,"Education, Health and Other Services",0.9986799014152427
BRA,BRA,Private Households,0.9997064608899955
BRA,BRA,Others,0.9960923916263948
BRA,BGR,Agriculture,8.108805542200643e-05
BRA,BGR,Fishing,8.237388157998849e-07
BRA,BGR,Mining and Quarrying,3.778539066311175e-07
BRA,BGR,Food & Beverages,2.8285710285191535e-07
BRA,BGR,Textiles and Wearing Apparel,5.581549846480208e-06
BRA,BGR,Wood and Paper,3.561282663383888e-07
BRA,BGR,"Petroleum, Chemical and Non-Metallic Mineral Products",1.1109428492319958e-05
BRA,BGR,Metal Products,4.1426997753631557e-07
BRA,BGR,Electrical and Machinery,1.8855038441211712e-05
BRA,BGR,Transport Equipment,1.01090154406953e-07
BRA,BGR,Other Manufacturing,3.447293566802993e-07
BRA,BGR,Recycling,0.000172284766899502
BRA,BGR,"Electricity, Gas and Water",3.8181056588854e-09
BRA,BGR,Construction,1.2463414616219096e-07
BRA,BGR,Maintenance and Repair,6.822618396718004e-05
BRA,BGR,Wholesale Trade,4.501093037745924e-05
BRA,BGR,Retail Trade,1.4109383416292317e-06
BRA,BGR,Hotels and Restraurants,7.318489131305678e-05
BRA,BGR,Transport,6.412230049714102e-06
BRA,BGR,Post and Telecommunications,9.93850678720154e-07
BRA,BGR,Finacial Intermediation and Business Activities,1.6048305624787427e-08
BRA,BGR,Public Administration,6.256076815701355e-08
BRA,BGR,"Education, Health and Other Services",1.1015156261848921e-06
BRA,BGR,Private Households,3.15528679922626e-07
BRA,BGR,Others,4.976895147021828e-08
BRA,CAN,Agriculture,0.0011226591959216357
BRA,CAN,Fishing,0.0024809603817690395
BRA,CAN,Mining and Quarrying,0.00013671208369378106
BRA,CAN,Food & Beverages,0.0003405617502699193
BRA,CAN,Textiles and Wearing Apparel,7.07895805860709e-05
BRA,CAN,Wood and Paper,0.002144081216383197
BRA,CAN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0011442872401692197
BRA,CAN,Metal Products,0.0007401614398177392
BRA,CAN,Electrical and Machinery,0.0018261287767914872
BRA,CAN,Transport Equipment,0.00047437125895927955
BRA,CAN,Other Manufacturing,0.0002347554726046744
BRA,CAN,Recycling,0.18145904531933857
BRA,CAN,"Electricity, Gas and Water",8.073042494484783e-08
BRA,CAN,Construction,2.246060374889681e-08
BRA,CAN,Maintenance and Repair,4.604210029933607e-07
BRA,CAN,Wholesale Trade,2.6756270871147013e-06
BRA,CAN,Retail Trade,1.854318062384454e-07
BRA,CAN,Hotels and Restraurants,0.0038951665208772843
BRA,CAN,Transport,0.00010166278913249709
BRA,CAN,Post and Telecommunications,1.311265355190183e-05
BRA,CAN,Finacial Intermediation and Business Activities,9.190272616824134e-05
BRA,CAN,Public Administration,1.2853633907475492e-08
BRA,CAN,"Education, Health and Other Services",3.0331941196630763e-05
BRA,CAN,Private Households,1.2838366228544093e-10
BRA,CAN,Others,2.289404174179719e-08
BRA,CHN,Agriculture,0.0006560014743827543
BRA,CHN,Fishing,0.00016110577464566045
BRA,CHN,Mining and Quarrying,4.359970784707435e-06
BRA,CHN,Food & Beverages,0.0003494748099857551
BRA,CHN,Textiles and Wearing Apparel,0.014881653441997942
BRA,CHN,Wood and Paper,0.007101515539801131
BRA,CHN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00791435280436497
BRA,CHN,Metal Products,0.01289306105295444
BRA,CHN,Electrical and Machinery,0.024286192225625714
BRA,CHN,Transport Equipment,0.001019359674633755
BRA,CHN,Other Manufacturing,0.0211247154737933
BRA,CHN,Recycling,0.00036332736777933654
BRA,CHN,"Electricity, Gas and Water",1.8182680253471705e-07
BRA,CHN,Construction,6.671320477914501e-08
BRA,CHN,Maintenance and Repair,2.9660003306010586e-06
BRA,CHN,Wholesale Trade,1.7236250861730374e-05
BRA,CHN,Retail Trade,1.1945397047261463e-06
BRA,CHN,Hotels and Restraurants,0.014539994435907321
BRA,CHN,Transport,0.004522294704671482
BRA,CHN,Post and Telecommunications,0.00030809664920259235
BRA,CHN,Finacial Intermediation and Business Activities,0.0002642303528028806
BRA,CHN,Public Administration,7.13344241826611e-10
BRA,CHN,"Education, Health and Other Services",0.00013002809163382214
BRA,CHN,Private Households,2.329491324958935e-05
BRA,CHN,Others,3.686072830753816e-08
BRA,CZE,Agriculture,6.067189814936266e-06
BRA,CZE,Fishing,7.472492771718834e-07
BRA,CZE,Mining and Quarrying,1.5023890389858892e-06
BRA,CZE,Food & Beverages,1.7736381956388579e-06
BRA,CZE,Textiles and Wearing Apparel,8.172676069772436e-06
BRA,CZE,Wood and Paper,4.892261776912677e-07
BRA,CZE,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00027646345779562027
BRA,CZE,Metal Products,5.1229817225213974e-05
BRA,CZE,Electrical and Machinery,0.0002069018221364808
BRA,CZE,Transport Equipment,9.628558548419939e-05
BRA,CZE,Other Manufacturing,2.8920921165197866e-05
BRA,CZE,Recycling,5.613401027719346e-05
BRA,CZE,"Electricity, Gas and Water",6.201647148989533e-08
BRA,CZE,Construction,2.3293141351593478e-08
BRA,CZE,Maintenance and Repair,1.273011881881757e-05
BRA,CZE,Wholesale Trade,5.743522966189456e-06
BRA,CZE,Retail Trade,2.5261696835951007e-07
BRA,CZE,Hotels and Restraurants,0.00014421391445018793
BRA,CZE,Transport,3.786467845852346e-05
BRA,CZE,Post and Telecommunications,2.4614761821248656e-06
BRA,CZE,Finacial Intermediation and Business Activities,2.568998530114758e-06
BRA,CZE,Public Administration,1.839925869621143e-08
BRA,CZE,"Education, Health and Other Services",2.0326361305181193e-06
BRA,CZE,Private Households,6.231390328511145e-08
BRA,CZE,Others,1.1998361291686475e-08
BRA,DNK,Agriculture,0.00010087376614263412
BRA,DNK,Fishing,9.353062108907816e-07
BRA,DNK,Mining and Quarrying,8.771591832721155e-07
BRA,DNK,Food & Beverages,0.00014777551104732886
BRA,DNK,Textiles and Wearing Apparel,2.6039169071994854e-05
BRA,DNK,Wood and Paper,0.00013529431933098906
BRA,DNK,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0014226427276979752
BRA,DNK,Metal Products,0.000216421615602283
BRA,DNK,Electrical and Machinery,0.0011626053172948275
BRA,DNK,Transport Equipment,5.877628356323352e-06
BRA,DNK,Other Manufacturing,0.00011272245262946197
BRA,DNK,Recycling,0.00015737923580179568
BRA,DNK,"Electricity, Gas and Water",2.0230156649323882e-07
BRA,DNK,Construction,1.0325029407658175e-07
BRA,DNK,Maintenance and Repair,2.1546373487642452e-05
BRA,DNK,Wholesale Trade,1.2243303782063215e-05
BRA,DNK,Retail Trade,1.7050199539681847e-06
BRA,DNK,Hotels and Restraurants,0.0006946288140124449
BRA,DNK,Transport,0.00035104707936828083
BRA,DNK,Post and Telecommunications,1.0915654470730412e-05
BRA,DNK,Finacial Intermediation and Business Activities,1.6387784542636606e-05
BRA,DNK,Public Administration,5.4392551722078715e-08
BRA,DNK,"Education, Health and Other Services",2.1635921637069642e-05
BRA,DNK,Private Households,1.7010491787607338e-07
BRA,DNK,Others,2.5772832981064057e-08
BRA,EST,Agriculture,1.354137326542041e-07
BRA,EST,Fishing,1.0269184071091722e-06
BRA,EST,Mining and Quarrying,1.580116743772371e-06
BRA,EST,Food & Beverages,2.80717779308534e-08
BRA,EST,Textiles and Wearing Apparel,1.434864261041121e-07
BRA,EST,Wood and Paper,4.054306354415808e-07
BRA,EST,"Petroleum, Chemical and Non-Metallic Mineral Products",1.250336007145883e-06
BRA,EST,Metal Products,5.048261071343241e-07
BRA,EST,Electrical and Machinery,3.304168063222462e-06
BRA,EST,Transport Equipment,8.7250412786958e-08
BRA,EST,Other Manufacturing,2.1177423358460157e-07
BRA,EST,Recycling,9.186802834588993e-05
BRA,EST,"Electricity, Gas and Water",1.4177690945503378e-07
BRA,EST,Construction,5.993725255429445e-08
BRA,EST,Maintenance and Repair,2.5196816790835885e-05
BRA,EST,Wholesale Trade,1.253367187204094e-05
BRA,EST,Retail Trade,5.346259656797204e-07
BRA,EST,Hotels and Restraurants,4.453624917429972e-05
BRA,EST,Transport,1.4813670366050509e-05
BRA,EST,Post and Telecommunications,8.232850709938083e-07
BRA,EST,Finacial Intermediation and Business Activities,1.1660412775610262e-06
BRA,EST,Public Administration,3.3482372328535626e-08
BRA,EST,"Education, Health and Other Services",7.785692729846779e-07
BRA,EST,Private Households,1.4379607313026967e-07
BRA,EST,Others,3.085227735602059e-08
BRA,FIN,Agriculture,8.086135477082816e-08
BRA,FIN,Fishing,4.460853044703385e-07
BRA,FIN,Mining and Quarrying,7.412801676193285e-07
BRA,FIN,Food & Beverages,8.860439958945814e-06
BRA,FIN,Textiles and Wearing Apparel,3.7696497856521725e-06
BRA,FIN,Wood and Paper,0.0002924094913100992
BRA,FIN,"Petroleum, Chemical and Non-Metallic Mineral Products",8.906624505987718e-05
BRA,FIN,Metal Products,9.632837220429361e-05
BRA,FIN,Electrical and Machinery,0.00078984820594443
BRA,FIN,Transport Equipment,1.1137544497957861e-07
BRA,FIN,Other Manufacturing,1.8467668577569465e-05
BRA,FIN,Recycling,6.054065325610173e-05
BRA,FIN,"Electricity, Gas and Water",5.989602519755991e-08
BRA,FIN,Construction,1.5029469534718187e-08
BRA,FIN,Maintenance and Repair,1.1210994360794123e-05
BRA,FIN,Wholesale Trade,5.254967792990485e-06
BRA,FIN,Retail Trade,1.9654110566736436e-07
BRA,FIN,Hotels and Restraurants,0.0005337660477612691
BRA,FIN,Transport,0.0002140858411692298
BRA,FIN,Post and Telecommunications,1.5054385219768104e-05
BRA,FIN,Finacial Intermediation and Business Activities,1.6181418654564588e-05
BRA,FIN,Public Administration,1.114863331532433e-08
BRA,FIN,"Education, Health and Other Services",8.502433435445527e-06
BRA,FIN,Private Households,1.230834397705688e-07
BRA,FIN,Others,1.60703176533103e-08
BRA,FRA,Agriculture,0.0009046670639542349
BRA,FRA,Fishing,1.6270952511208547e-05
BRA,FRA,Mining and Quarrying,7.487723451532108e-07
BRA,FRA,Food & Beverages,0.002599942227301787
BRA,FRA,Textiles and Wearing Apparel,0.001102233420378349
BRA,FRA,Wood and Paper,0.0020014183814418183
BRA,FRA,"Petroleum, Chemical and Non-Metallic Mineral Products",0.012504215091743145
BRA,FRA,Metal Products,0.0019486494313792444
BRA,FRA,Electrical and Machinery,0.005971211544731048
BRA,FRA,Transport Equipment,0.0017997327448619224
BRA,FRA,Other Manufacturing,0.0021429567804636773
BRA,FRA,Recycling,4.936438374764724e-05
BRA,FRA,"Electricity, Gas and Water",6.67808930867341e-08
BRA,FRA,Construction,1.8960136227793784e-08
BRA,FRA,Maintenance and Repair,1.4035907704514241e-05
BRA,FRA,Wholesale Trade,6.787032151333132e-06
BRA,FRA,Retail Trade,2.049491816031827e-07
BRA,FRA,Hotels and Restraurants,0.004765777442094267
BRA,FRA,Transport,0.0016073994467968695
BRA,FRA,Post and Telecommunications,0.00011848889236901762
BRA,FRA,Finacial Intermediation and Business Activities,0.00010078949753374282
BRA,FRA,Public Administration,1.2539992975535021e-08
BRA,FRA,"Education, Health and Other Services",6.355416848382326e-05
BRA,FRA,Private Households,1.199237869651222e-07
BRA,FRA,Others,1.9301036118040156e-08
BRA,DEU,Agriculture,0.0006815340908156855
BRA,DEU,Fishing,2.8911001643262554e-05
BRA,DEU,Mining and Quarrying,2.342314209957276e-06
BRA,DEU,Food & Beverages,0.0014492530819399723
BRA,DEU,Textiles and Wearing Apparel,0.0005865214472776923
BRA,DEU,Wood and Paper,0.0032759396369295376
BRA,DEU,"Petroleum, Chemical and Non-Metallic Mineral Products",0.01365292807162078
BRA,DEU,Metal Products,0.004528824928539617
BRA,DEU,Electrical and Machinery,0.01639908733161465
BRA,DEU,Transport Equipment,0.00789059170575679
BRA,DEU,Other Manufacturing,0.0025342225675265007
BRA,DEU,Recycling,7.510289503270052e-05
BRA,DEU,"Electricity, Gas and Water",1.51169629433747e-07
BRA,DEU,Construction,2.920826265783214e-08
BRA,DEU,Maintenance and Repair,1.2353371383234968e-06
BRA,DEU,Wholesale Trade,8.630985295292744e-06
BRA,DEU,Retail Trade,4.6877143236378624e-07
BRA,DEU,Hotels and Restraurants,0.015213072262938939
BRA,DEU,Transport,0.004657055776418644
BRA,DEU,Post and Telecommunications,0.0003071906516483869
BRA,DEU,Finacial Intermediation and Business Activities,0.0003452471330801133
BRA,DEU,Public Administration,1.8725697299196182e-08
BRA,DEU,"Education, Health and Other Services",7.638117029204832e-05
BRA,DEU,Private Households,8.933402996000016e-11
BRA,DEU,Others,1.5930478310284836e-08
BRA,GRC,Agriculture,1.3556573341310579e-05
BRA,GRC,Fishing,1.4073259028596478e-06
BRA,GRC,Mining and Quarrying,2.7618260968406084e-06
BRA,GRC,Food & Beverages,8.962497012946551e-05
BRA,GRC,Textiles and Wearing Apparel,2.0821060955252875e-05
BRA,GRC,Wood and Paper,1.0270324134834453e-06
BRA,GRC,"Petroleum, Chemical and Non-Metallic Mineral Products",1.1378747792622904e-05
BRA,GRC,Metal Products,6.807218771790126e-05
BRA,GRC,Electrical and Machinery,1.876435152688163e-05
BRA,GRC,Transport Equipment,1.1516586204795529e-07
BRA,GRC,Other Manufacturing,1.0856715485067639e-06
BRA,GRC,Recycling,0.00013707439403135347
BRA,GRC,"Electricity, Gas and Water",1.6652166669834848e-07
BRA,GRC,Construction,5.310601875338768e-08
BRA,GRC,Maintenance and Repair,3.201072219625741e-05
BRA,GRC,Wholesale Trade,1.4474905220466525e-05
BRA,GRC,Retail Trade,5.076396720925459e-07
BRA,GRC,Hotels and Restraurants,0.0002603762607246655
BRA,GRC,Transport,7.617873561996886e-05
BRA,GRC,Post and Telecommunications,3.843405451162113e-06
BRA,GRC,Finacial Intermediation and Business Activities,5.063361152903448e-06
BRA,GRC,Public Administration,3.275493350007307e-08
BRA,GRC,"Education, Health and Other Services",3.403786761936484e-06
BRA,GRC,Private Households,4.2417272399113644e-07
BRA,GRC,Others,5.253033953865813e-08
BRA,HUN,Agriculture,1.6468303701414362e-07
BRA,HUN,Fishing,9.207927919678658e-07
BRA,HUN,Mining and Quarrying,1.6379363893014982e-06
BRA,HUN,Food & Beverages,3.5388799783868995e-05
BRA,HUN,Textiles and Wearing Apparel,3.640888428841279e-06
BRA,HUN,Wood and Paper,5.942850294689904e-07
BRA,HUN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.000710434418633627
BRA,HUN,Metal Products,8.953270636970066e-06
BRA,HUN,Electrical and Machinery,0.000756600264493249
BRA,HUN,Transport Equipment,1.2737954691727264e-05
BRA,HUN,Other Manufacturing,8.10882096254437e-06
BRA,HUN,Recycling,9.75862518817327e-05
BRA,HUN,"Electricity, Gas and Water",1.0895703514708307e-07
BRA,HUN,Construction,5.2551736638023195e-08
BRA,HUN,Maintenance and Repair,2.5358312950045066e-05
BRA,HUN,Wholesale Trade,1.1132009088592601e-05
BRA,HUN,Retail Trade,6.182024901671895e-07
BRA,HUN,Hotels and Restraurants,0.0005270114311517213
BRA,HUN,Transport,0.00013469959198960245
BRA,HUN,Post and Telecommunications,1.1459230715477386e-05
BRA,HUN,Finacial Intermediation and Business Activities,1.2018998972477176e-05
BRA,HUN,Public Administration,2.6546985138685632e-08
BRA,HUN,"Education, Health and Other Services",7.758427030772662e-06
BRA,HUN,Private Households,3.759176787587467e-08
BRA,HUN,Others,2.679615165037171e-08
BRA,IND,Agriculture,0.0014649058918233015
BRA,IND,Fishing,1.081652860282861e-06
BRA,IND,Mining and Quarrying,4.779503019157465e-06
BRA,IND,Food & Beverages,0.00033424499328065817
BRA,IND,Textiles and Wearing Apparel,0.0015840126727694117
BRA,IND,Wood and Paper,7.486884976858196e-05
BRA,IND,"Petroleum, Chemical and Non-Metallic Mineral Products",0.006712399449684441
BRA,IND,Metal Products,0.0015520063142017942
BRA,IND,Electrical and Machinery,0.0013954419962166598
BRA,IND,Transport Equipment,0.00013448723482087493
BRA,IND,Other Manufacturing,0.0019662385749008855
BRA,IND,Recycling,0.3270657119304143
BRA,IND,"Electricity, Gas and Water",2.2543073314356397e-07
BRA,IND,Construction,8.613441427927909e-08
BRA,IND,Maintenance and Repair,1.2232445450387078e-06
BRA,IND,Wholesale Trade,7.108604209335164e-06
BRA,IND,Retail Trade,4.926544926951797e-07
BRA,IND,Hotels and Restraurants,0.0036728616110588124
BRA,IND,Transport,0.0009259102155045976
BRA,IND,Post and Telecommunications,3.9358357368432886e-05
BRA,IND,Finacial Intermediation and Business Activities,7.777958670202887e-05
BRA,IND,Public Administration,7.319312421610595e-08
BRA,IND,"Education, Health and Other Services",1.6219558431563566e-05
BRA,IND,Private Households,1.1078933869621811e-10
BRA,IND,Others,1.9756534450443346e-08
BRA,IRL,Agriculture,1.421009772589458e-07
BRA,IRL,Fishing,1.0629639000482452e-06
BRA,IRL,Mining and Quarrying,2.2445441519732333e-06
BRA,IRL,Food & Beverages,0.00021546260242394523
BRA,IRL,Textiles and Wearing Apparel,2.1441922169578523e-06
BRA,IRL,Wood and Paper,1.2473651514072835e-05
BRA,IRL,"Petroleum, Chemical and Non-Metallic Mineral Products",0.006308424115728695
BRA,IRL,Metal Products,9.1546149374294e-05
BRA,IRL,Electrical and Machinery,0.0010617179353819034
BRA,IRL,Transport Equipment,1.548438829682505e-07
BRA,IRL,Other Manufacturing,0.00013613761991722594
BRA,IRL,Recycling,0.00015770371935852536
BRA,IRL,"Electricity, Gas and Water",1.5449374089148054e-07
BRA,IRL,Construction,6.759045153977146e-08
BRA,IRL,Maintenance and Repair,5.014020670899537e-05
BRA,IRL,Wholesale Trade,1.5902160252827248e-05
BRA,IRL,Retail Trade,1.7908858020487379e-06
BRA,IRL,Hotels and Restraurants,0.0024318086809916213
BRA,IRL,Transport,0.0005935810548098415
BRA,IRL,Post and Telecommunications,5.088527324973149e-05
BRA,IRL,Finacial Intermediation and Business Activities,4.9739598926867105e-05
BRA,IRL,Public Administration,6.283416403919992e-08
BRA,IRL,"Education, Health and Other Services",4.391781180342036e-05
BRA,IRL,Private Households,4.8577657200864e-07
BRA,IRL,Others,7.724866113491469e-08
BRA,ITA,Agriculture,0.0004966447587532757
BRA,ITA,Fishing,2.5346069522786048e-05
BRA,ITA,Mining and Quarrying,5.838237783372808e-07
BRA,ITA,Food & Beverages,0.0011404013945132561
BRA,ITA,Textiles and Wearing Apparel,0.002981149216897836
BRA,ITA,Wood and Paper,0.0036215419691553417
BRA,ITA,"Petroleum, Chemical and Non-Metallic Mineral Products",0.005710263900777486
BRA,ITA,Metal Products,0.0031597707948331426
BRA,ITA,Electrical and Machinery,0.013093181422313466
BRA,ITA,Transport Equipment,0.001096431922988985
BRA,ITA,Other Manufacturing,0.003006551925301076
BRA,ITA,Recycling,6.842239960111994e-05
BRA,ITA,"Electricity, Gas and Water",5.446952995101505e-08
BRA,ITA,Construction,1.6914541951138328e-08
BRA,ITA,Maintenance and Repair,1.300270850215332e-05
BRA,ITA,Wholesale Trade,5.297041377356758e-06
BRA,ITA,Retail Trade,2.0794881161703908e-07
BRA,ITA,Hotels and Restraurants,0.005649006870136179
BRA,ITA,Transport,0.0016648433467753852
BRA,ITA,Post and Telecommunications,0.00011842839668209047
BRA,ITA,Finacial Intermediation and Business Activities,0.00011779249684680838
BRA,ITA,Public Administration,1.0593938548120646e-08
BRA,ITA,"Education, Health and Other Services",6.425310102441557e-05
BRA,ITA,Private Households,1.1761752709247661e-07
BRA,ITA,Others,1.7180016150155986e-08
BRA,JPN,Agriculture,0.00010111537183305162
BRA,JPN,Fishing,2.5323680641080933e-05
BRA,JPN,Mining and Quarrying,9.856611583597013e-06
BRA,JPN,Food & Beverages,3.2626460343741434e-05
BRA,JPN,Textiles and Wearing Apparel,9.062184548786146e-05
BRA,JPN,Wood and Paper,0.0003046109547189773
BRA,JPN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0007530305692163106
BRA,JPN,Metal Products,0.0008713860073242216
BRA,JPN,Electrical and Machinery,0.004983006180249198
BRA,JPN,Transport Equipment,0.008228261010901286
BRA,JPN,Other Manufacturing,0.0005430649708471806
BRA,JPN,Recycling,0.00023592111816007137
BRA,JPN,"Electricity, Gas and Water",2.0017747715973367e-07
BRA,JPN,Construction,1.2788468817074711e-07
BRA,JPN,Maintenance and Repair,6.298488693787937e-06
BRA,JPN,Wholesale Trade,0.00012886453101330247
BRA,JPN,Retail Trade,7.097786765585379e-07
BRA,JPN,Hotels and Restraurants,0.02921298615312521
BRA,JPN,Transport,0.0027874495521855052
BRA,JPN,Post and Telecommunications,6.147711200459171e-05
BRA,JPN,Finacial Intermediation and Business Activities,6.207180331654219e-05
BRA,JPN,Public Administration,9.458904675946905e-09
BRA,JPN,"Education, Health and Other Services",3.736321042373409e-05
BRA,JPN,Private Households,1.5785492845707692e-06
BRA,JPN,Others,2.9768547006543785e-06
BRA,LTU,Agriculture,2.1483825640684283e-07
BRA,LTU,Fishing,1.450304682263866e-06
BRA,LTU,Mining and Quarrying,3.2402421545580725e-06
BRA,LTU,Food & Beverages,1.236260943842813e-06
BRA,LTU,Textiles and Wearing Apparel,7.256095158355222e-07
BRA,LTU,Wood and Paper,5.696753917411395e-07
BRA,LTU,"Petroleum, Chemical and Non-Metallic Mineral Products",2.719374288468806e-07
BRA,LTU,Metal Products,8.97722309550493e-07
BRA,LTU,Electrical and Machinery,4.364244783353821e-06
BRA,LTU,Transport Equipment,1.2544178695892238e-07
BRA,LTU,Other Manufacturing,1.4610692558323874e-07
BRA,LTU,Recycling,0.0001720696783061311
BRA,LTU,"Electricity, Gas and Water",2.6746793790325474e-07
BRA,LTU,Construction,1.0862257816668986e-07
BRA,LTU,Maintenance and Repair,4.5225444896560755e-05
BRA,LTU,Wholesale Trade,1.897752281426233e-05
BRA,LTU,Retail Trade,8.654178222074932e-07
BRA,LTU,Hotels and Restraurants,6.131552630753045e-06
BRA,LTU,Transport,2.419944016910973e-06
BRA,LTU,Post and Telecommunications,3.081031655552289e-07
BRA,LTU,Finacial Intermediation and Business Activities,2.8419928201454515e-07
BRA,LTU,Public Administration,6.394930566618233e-08
BRA,LTU,"Education, Health and Other Services",2.716171993443633e-07
BRA,LTU,Private Households,3.9944640884649623e-07
BRA,LTU,Others,3.2428285778062634e-08
BRA,MEX,Agriculture,0.00025313975647085784
BRA,MEX,Fishing,1.9008592412553472e-07
BRA,MEX,Mining and Quarrying,1.5832584080705469e-06
BRA,MEX,Food & Beverages,4.0400310674117135e-06
BRA,MEX,Textiles and Wearing Apparel,0.00016522880503217822
BRA,MEX,Wood and Paper,0.0009784757815233872
BRA,MEX,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0068627141135638005
BRA,MEX,Metal Products,0.00042152948668952025
BRA,MEX,Electrical and Machinery,0.0033916325432300086
BRA,MEX,Transport Equipment,0.0001634572414987956
BRA,MEX,Other Manufacturing,0.000390832450240559
BRA,MEX,Recycling,0.14100974212263045
BRA,MEX,"Electricity, Gas and Water",2.181304713025709e-07
BRA,MEX,Construction,1.7295618237225423e-07
BRA,MEX,Maintenance and Repair,7.858921962865356e-06
BRA,MEX,Wholesale Trade,4.567031387718915e-05
BRA,MEX,Retail Trade,3.1651341661640187e-06
BRA,MEX,Hotels and Restraurants,0.028058130275728073
BRA,MEX,Transport,0.00018084625747509525
BRA,MEX,Post and Telecommunications,0.0001703271462259674
BRA,MEX,Finacial Intermediation and Business Activities,0.00023518430779638968
BRA,MEX,Public Administration,1.9207657982689174e-08
BRA,MEX,"Education, Health and Other Services",3.6197787756654456e-05
BRA,MEX,Private Households,1.5326067506413676e-11
BRA,MEX,Others,2.733023868861343e-09
BRA,NLD,Agriculture,0.0014308432771686086
BRA,NLD,Fishing,7.148343954030484e-07
BRA,NLD,Mining and Quarrying,1.119433590432241e-06
BRA,NLD,Food & Beverages,0.000955819356162002
BRA,NLD,Textiles and Wearing Apparel,9.838399722757715e-05
BRA,NLD,Wood and Paper,0.0005421186025804344
BRA,NLD,"Petroleum, Chemical and Non-Metallic Mineral Products",0.001957469429888117
BRA,NLD,Metal Products,0.0004021201048217579
BRA,NLD,Electrical and Machinery,0.0015111544595337461
BRA,NLD,Transport Equipment,4.2402785151442456e-05
BRA,NLD,Other Manufacturing,0.00046607668653485056
BRA,NLD,Recycling,8.160677330539287e-05
BRA,NLD,"Electricity, Gas and Water",6.609473609899587e-08
BRA,NLD,Construction,2.2546429495490154e-08
BRA,NLD,Maintenance and Repair,1.51574023988081e-05
BRA,NLD,Wholesale Trade,6.74168051129647e-06
BRA,NLD,Retail Trade,4.4217182693309234e-07
BRA,NLD,Hotels and Restraurants,0.0017278870429770256
BRA,NLD,Transport,0.0007572428211003752
BRA,NLD,Post and Telecommunications,4.7687485915937146e-05
BRA,NLD,Finacial Intermediation and Business Activities,5.3096413876313966e-05
BRA,NLD,Public Administration,1.6067951254167767e-08
BRA,NLD,"Education, Health and Other Services",2.8108581614627746e-05
BRA,NLD,Private Households,2.8769164213590313e-07
BRA,NLD,Others,1.9689717113259517e-08
BRA,POL,Agriculture,4.132456486817966e-05
BRA,POL,Fishing,1.5825598669212428e-06
BRA,POL,Mining and Quarrying,2.2988945373803463e-06
BRA,POL,Food & Beverages,0.000327739322109229
BRA,POL,Textiles and Wearing Apparel,2.272882739025284e-06
BRA,POL,Wood and Paper,2.0026218862358674e-06
BRA,POL,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00013489519572556933
BRA,POL,Metal Products,5.084802163464165e-05
BRA,POL,Electrical and Machinery,0.0002060708477040657
BRA,POL,Transport Equipment,1.2361558936348096e-06
BRA,POL,Other Manufacturing,1.2230791925779821e-06
BRA,POL,Recycling,0.00043888616239617836
BRA,POL,"Electricity, Gas and Water",1.7779589746082283e-07
BRA,POL,Construction,6.514178565499065e-08
BRA,POL,Maintenance and Repair,4.097200489372184e-05
BRA,POL,Wholesale Trade,1.8231140757692935e-05
BRA,POL,Retail Trade,7.187016881694012e-07
BRA,POL,Hotels and Restraurants,0.0008471569733275111
BRA,POL,Transport,0.00020174960174049712
BRA,POL,Post and Telecommunications,1.7647822943197385e-05
BRA,POL,Finacial Intermediation and Business Activities,1.7215955664875747e-05
BRA,POL,Public Administration,3.762799461949498e-08
BRA,POL,"Education, Health and Other Services",9.533043901637396e-06
BRA,POL,Private Households,4.90816787722276e-07
BRA,POL,Others,4.163425824098172e-08
BRA,PRT,Agriculture,3.118214781411804e-05
BRA,PRT,Fishing,8.067263901205748e-07
BRA,PRT,Mining and Quarrying,3.3536716998729214e-06
BRA,PRT,Food & Beverages,0.0007666080408099597
BRA,PRT,Textiles and Wearing Apparel,0.0006794579372894936
BRA,PRT,Wood and Paper,0.0008365918492894682
